,date,Los Angeles,New York
1174,2003-03-20,0.0139999999999999,0.01922475
1175,2003-03-21,0.014958,0.0035519999999999
1176,2003-03-22,0.0197919999999999,0.01867925
1177,2003-03-23,0.026875,0.01775
1178,2003-03-24,0.011167,0.0083337499999999
1179,2003-03-25,0.011208,0.01678125
1180,2003-03-26,0.021542,0.013552
1181,2003-03-27,0.033458,0.0133855
1182,2003-03-28,0.014333,0.02284375
1183,2003-03-29,0.019208,0.0206805
1184,2003-03-30,,0.0202189999999999
1185,2003-03-31,,0.0267745999999999
1186,2003-04-01,,0.0105249999999999
1187,2003-04-02,0.033875,0.0125166
1188,2003-04-03,0.019833,0.0248783999999999
1189,2003-04-04,0.0279579999999999,0.0198168
1190,2003-04-05,0.035375,0.017525
1191,2003-04-06,0.022458,0.0299168
1192,2003-04-07,0.015375,0.0237999999999999
1193,2003-04-08,0.021833,0.0191806
1194,2003-04-09,0.026652,0.0141216
1195,2003-04-10,0.030235,0.02645
1196,2003-04-11,0.025,0.0203136
1197,2003-04-12,0.030333,0.0330997999999999
1198,2003-04-13,0.025917,0.0283249999999999
1199,2003-04-14,0.017375,0.0249683999999999
1200,2003-04-15,0.022167,0.0284583999999996
1201,2003-04-16,0.018792,0.0417582
1202,2003-04-17,0.0247919999999999,0.0319667999999999
1203,2003-04-18,0.02375,0.0275331999999999
1204,2003-04-19,0.0241669999999999,0.0258426
1205,2003-04-20,0.03425,0.0298084
1206,2003-04-21,0.0339579999999999,0.0224500000000001
1207,2003-04-22,0.027667,0.0140416
1208,2003-04-23,0.030042,0.0237721999999999
1209,2003-04-24,0.022375,0.0319666000000004
1210,2003-04-25,0.016706,0.0353791999999999
1211,2003-04-26,0.027125,0.0303837999999999
1212,2003-04-27,0.0290829999999999,0.0265665999999999
1213,2003-04-28,0.020208,0.0280997999999999
1214,2003-04-29,0.019708,0.0248932
1215,2003-04-30,0.022083,0.0274502
1216,2003-05-01,0.02525,0.0198165999999999
1217,2003-05-02,0.027417,0.0212502
1218,2003-05-03,0.029167,0.0303269999999997
1219,2003-05-04,0.022667,0.0184
1220,2003-05-05,0.026125,0.0218332
1221,2003-05-06,0.02975,0.0111118
1222,2003-05-07,0.026042,0.0196752
1223,2003-05-08,0.027083,0.0118974
1224,2003-05-09,0.022833,0.0042917999999999
1225,2003-05-10,0.025792,0.0071915999999999
1226,2003-05-11,0.0292079999999999,0.0205333999999999
1227,2003-05-12,0.026417,0.0162805999999999
1228,2003-05-13,0.014417,0.0164237999999999
1229,2003-05-14,0.022708,0.0148751999999999
1230,2003-05-15,0.018708,0.0232749999999998
1231,2003-05-16,0.027792,0.0250652
1232,2003-05-17,0.034167,0.0221916
1233,2003-05-18,0.041208,0.0251
1234,2003-05-19,0.02875,0.0170083999999999
1235,2003-05-20,0.026917,0.0202164
1236,2003-05-21,0.026375,0.0041833999999999
1237,2003-05-22,0.022625,0.0100448
1238,2003-05-23,0.0305,0.0115002
1239,2003-05-24,,0.0109164
1240,2003-05-25,,0.0152081999999999
1241,2003-05-26,,0.0189
1242,2003-05-27,0.029417,0.0184918
1243,2003-05-28,0.0325,0.0102306
1244,2003-05-29,0.0245,0.0221455999999999
1245,2003-05-30,0.026292,0.0168331999999999
1246,2003-05-31,0.035292,0.0317668
1247,2003-06-01,0.048167,0.0263415999999999
1248,2003-06-02,0.02625,0.0206525999999999
1249,2003-06-03,0.025125,0.0186745999999999
1250,2003-06-04,,0.0296249999999999
1251,2003-06-05,0.024958,0.0186542
1252,2003-06-06,0.031875,0.0263971999999999
1253,2003-06-07,0.043667,0.0356751999999999
1254,2003-06-08,0.043875,0.0456583999999999
1255,2003-06-09,0.018375,0.0272415999999999
1256,2003-06-10,0.0210419999999999,0.0374286
1257,2003-06-11,0.0275,0.0162094
1258,2003-06-12,0.0241669999999999,0.0280418
1259,2003-06-13,0.026292,0.0169331999999999
1260,2003-06-14,0.0282079999999999,0.0162833999999999
1261,2003-06-15,0.036625,0.0257913999999999
1262,2003-06-16,0.040417,0.0237864
1263,2003-06-17,0.038583,0.0227638
1264,2003-06-18,0.037542,0.0106306
1265,2003-06-19,0.024583,0.0077083999999999
1266,2003-06-20,0.0185,0.023476
1267,2003-06-21,0.024458,0.016875
1268,2003-06-22,0.03325,0.0168416
1269,2003-06-23,0.034292,0.0269637999999999
1270,2003-06-24,0.0294579999999999,0.0360251999999999
1271,2003-06-25,,0.0539501999999999
1272,2003-06-26,0.023292,0.0614417999999999
1273,2003-06-27,0.0288329999999999,0.0523249999999999
1274,2003-06-28,0.031458,0.0451335999999999
1275,2003-06-29,0.034625,0.0415118
1276,2003-06-30,0.027917,0.0329025999999999
1277,2003-07-01,,0.0358
1278,2003-07-02,0.027417,0.0440915999999997
1279,2003-07-03,0.017792,0.0312498
1280,2003-07-04,0.030417,0.0492394999999999
1281,2003-07-05,0.039417,0.0476772499999997
1282,2003-07-06,0.033292,0.0372187499999999
1283,2003-07-07,0.025208,0.0338424
1284,2003-07-08,0.031167,0.0381445999999998
1285,2003-07-09,0.041542,0.0153655999999999
1286,2003-07-10,0.03025,0.0180154
1287,2003-07-11,0.027,0.0177834000000001
1288,2003-07-12,0.032792,0.0371
1289,2003-07-13,0.039083,0.0266413999999999
1290,2003-07-14,0.033083,0.0294333999999999
1291,2003-07-15,0.024458,0.0395001999999999
1292,2003-07-16,0.018542,0.0310417999999999
1293,2003-07-17,0.0239169999999999,0.0271421999999998
1294,2003-07-18,0.003792,0.0212583999999999
1295,2003-07-19,0.024458,0.0275528
1296,2003-07-20,0.032875,0.0445334
1297,2003-07-21,0.0164169999999999,0.0356959999999999
1298,2003-07-22,0.006542,0.0201749999999999
1299,2003-07-23,0.023286,0.0229985999999999
1300,2003-07-24,0.027542,0.0303804
1301,2003-07-25,0.028792,0.0304551999999999
1302,2003-07-26,0.029042,0.0435975000000001
1303,2003-07-27,0.026375,0.047552
1304,2003-07-28,0.013083,0.02925
1305,2003-07-29,0.017958,0.02583325
1306,2003-07-30,0.017958,
1307,2003-07-31,,
1308,2003-08-01,0.016375,
1309,2003-08-02,0.017875,
1310,2003-08-03,0.0166669999999999,
1311,2003-08-04,0.0136669999999999,0.0126749999999999
1312,2003-08-05,0.013958,0.0115915999999999
1313,2003-08-06,,0.0280063999999999
1314,2003-08-07,0.022333,0.0194000000000001
1315,2003-08-08,0.022458,0.0172334
1316,2003-08-09,0.0295,0.0197998
1317,2003-08-10,0.030792,0.0217133999999999
1318,2003-08-11,0.0236669999999999,0.0170527999999999
1319,2003-08-12,0.027333,0.018125
1320,2003-08-13,0.0202919999999999,0.0272547999999999
1321,2003-08-14,0.026958,
1322,2003-08-15,0.028125,
1323,2003-08-16,0.037125,0.0293752
1324,2003-08-17,0.031125,0.0221762
1325,2003-08-18,0.0169169999999999,0.0195334
1326,2003-08-19,0.018333,0.0280501999999999
1327,2003-08-20,0.020375,0.0376165999999999
1328,2003-08-21,,0.0384249999999999
1329,2003-08-22,0.014125,0.0426582000000002
1330,2003-08-23,0.017208,0.0251695999999999
1331,2003-08-24,0.02275,0.0225762
1332,2003-08-25,0.017792,0.0389286000000001
1333,2003-08-26,0.018375,0.0291415999999999
1334,2003-08-27,0.019875,0.0315915999999999
1335,2003-08-28,0.019708,0.0322832
1336,2003-08-29,0.020583,0.0286783999999999
1337,2003-08-30,0.026167,0.0234582
1338,2003-08-31,0.0352079999999999,0.0284435999999999
1339,2003-09-01,0.0284579999999999,0.0216834
1340,2003-09-02,0.021,0.0157027999999999
1341,2003-09-03,0.014292,0.0132668
1342,2003-09-04,0.0155419999999999,0.005008
1343,2003-09-05,0.018625,0.0153166
1344,2003-09-06,0.028542,0.0190244
1345,2003-09-07,0.031125,0.0257417999999999
1346,2003-09-08,0.020625,0.0212121999999999
1347,2003-09-09,0.020833,0.0211
1348,2003-09-10,0.022958,0.0159166
1349,2003-09-11,,0.0247168
1350,2003-09-12,0.0169169999999999,0.0214501999999999
1351,2003-09-13,0.023542,0.0172748
1352,2003-09-14,0.030667,0.0162586
1353,2003-09-15,0.028167,0.012975
1354,2003-09-16,0.020583,0.0182999999999999
1355,2003-09-17,0.022,0.0242933999999999
1356,2003-09-18,0.01625,0.0291666
1357,2003-09-19,0.019458,0.0270222
1358,2003-09-20,0.035542,0.0304027999999999
1359,2003-09-21,0.030792,0.0195834
1360,2003-09-22,0.0247919999999999,0.0314667999999999
1361,2003-09-23,0.018667,0.023065
1362,2003-09-24,0.0277329999999999,0.0201411999999999
1363,2003-09-25,0.018529,0.0243167999999999
1364,2003-09-26,0.016083,0.0085084
1365,2003-09-27,0.037125,0.0220472000000001
1366,2003-09-28,0.037625,0.0129999999999999
1367,2003-09-29,0.027667,0.0092836
1368,2003-09-30,0.027167,0.0076458
1369,2003-10-01,0.019958,0.0103166
1370,2003-10-02,0.022792,0.0125263999999999
1371,2003-10-03,0.014083,0.0126792
1372,2003-10-04,0.026375,0.0158751999999999
1373,2003-10-05,0.032792,0.0117833999999999
1374,2003-10-06,0.022833,0.0078775999999999
1375,2003-10-07,0.030417,0.0093499999999999
1376,2003-10-08,0.024375,0.008075
1377,2003-10-09,0.026708,0.0069001999999999
1378,2003-10-10,0.015458,0.0162459999999999
1379,2003-10-11,0.024333,0.0326584
1380,2003-10-12,0.020958,0.0212251999999999
1381,2003-10-13,0.019083,0.0130747999999999
1382,2003-10-14,0.010083,0.0247139999999999
1383,2003-10-15,0.014542,0.0198247999999999
1384,2003-10-16,0.022083,0.0148628
1385,2003-10-17,0.013958,0.0056834
1386,2003-10-18,0.020625,0.0095722
1387,2003-10-19,0.020583,0.0047918
1388,2003-10-20,0.0125,0.0102831999999999
1389,2003-10-21,0.010042,0.0168361999999999
1390,2003-10-22,0.016875,0.0065672
1391,2003-10-23,0.0135419999999999,0.0135768
1392,2003-10-24,0.003083,0.0077416
1393,2003-10-25,0.011958,0.0156664
1394,2003-10-26,,0.02085
1395,2003-10-27,0.0199169999999999,0.012125
1396,2003-10-28,0.010167,0.0062415999999999
1397,2003-10-29,0.021583,0.0047334
1398,2003-10-30,0.015125,0.0042218
1399,2003-10-31,0.018417,0.0098224
1400,2003-11-01,0.016375,0.0042875
1401,2003-11-02,0.017083,0.0089463999999999
1402,2003-11-03,0.006875,0.0093136
1403,2003-11-04,0.010458,0.0081089999999999
1404,2003-11-05,0.0115,0.0031144999999999
1405,2003-11-06,0.012083,0.0007115
1406,2003-11-07,,0.0090624999999999
1407,2003-11-08,0.007792,0.0179062500000001
1408,2003-11-09,0.005542,0.011052
1409,2003-11-10,0.008583,0.00255225
1410,2003-11-11,0.005958,0.0029792499999999
1411,2003-11-12,0.003792,
1412,2003-11-13,0.008167,0.01846675
1413,2003-11-14,0.01125,0.01976025
1414,2003-11-15,0.01175,0.0158785
1415,2003-11-16,0.011875,0.0009585
1416,2003-11-17,0.004792,0.0006354999999999
1417,2003-11-18,0.006167,0.01058325
1418,2003-11-19,,0.0199617499999999
1419,2003-11-20,,0.0122604999999999
1420,2003-11-21,,0.0035834999999999
1421,2003-11-22,,0.0028247499999999
1422,2003-11-23,0.010417,0.00254175
1423,2003-11-24,,0.0133229999999999
1424,2003-11-25,0.00825,0.0093855
1425,2003-11-26,,0.0010624999999999
1426,2003-11-27,0.010875,0.0025937499999999
1427,2003-11-28,,0.009243
1428,2003-11-29,0.006333,0.0143022499999999
1429,2003-11-30,,0.0081874999999999
1430,2003-12-01,0.005,0.01056275
1431,2003-12-02,0.004042,0.0163542499999999
1432,2003-12-03,0.003042,0.0107499999999999
1433,2003-12-04,0.002542,0.00170125
1434,2003-12-05,0.001792,0.0084564999999999
1435,2003-12-06,0.001542,0.0196147499999999
1436,2003-12-07,0.007958,0.0182497499999999
1437,2003-12-08,0.009542,0.0072292499999999
1438,2003-12-09,0.004,0.002104
1439,2003-12-10,0.006125,0.01517525
1440,2003-12-11,0.0131669999999999,0.0178229999999999
1441,2003-12-12,0.004542,0.0118695
1442,2003-12-13,0.005167,0.01579175
1443,2003-12-14,0.004792,0.02017725
1444,2003-12-15,,0.0129945
1445,2003-12-16,,0.002625
1446,2003-12-17,0.005417,0.0044374999999999
1447,2003-12-18,,0.00570025
1448,2003-12-19,0.003333,0.0051317499999999
1449,2003-12-20,0.001625,0.00949675
1450,2003-12-21,0.007375,0.0056354999999999
1451,2003-12-22,0.00425,0.00116675
1452,2003-12-23,0.0017079999999999,0.0030105
1453,2003-12-24,0.0045,0.0081039999999999
1454,2003-12-25,0.015583,0.00644775
1455,2003-12-26,,0.0100625
1456,2003-12-27,0.008417,
1457,2003-12-28,0.010167,0.00160425
1458,2003-12-29,0.003417,0.0009894999999999
1459,2003-12-30,0.004208,0.0054754999999999
1460,2003-12-31,,0.00274125
1461,2004-01-01,0.007417,0.0078437499999999
1462,2004-01-02,0.005875,0.0008315
1463,2004-01-03,0.019292,0.0005105
1464,2004-01-04,0.012125,0.00846875
1465,2004-01-05,,0.00457975
1466,2004-01-06,,0.0145209999999999
1467,2004-01-07,0.004333,0.01090125
1468,2004-01-08,0.004208,0.00460425
1469,2004-01-09,0.003917,0.01100025
1470,2004-01-10,0.007208,0.0128107499999999
1471,2004-01-11,0.008125,0.0046247499999999
1472,2004-01-12,0.004125,9.375e-05
1473,2004-01-13,0.005375,0.0115
1474,2004-01-14,,0.0099515
1475,2004-01-15,0.00375,0.0161354999999999
1476,2004-01-16,0.006833,0.0172397499999999
1477,2004-01-17,0.009208,0.0065105
1478,2004-01-18,0.011958,0.0032292499999999
1479,2004-01-19,0.010625,0.01736475
1480,2004-01-20,0.008083,0.01715625
1481,2004-01-21,,0.007962
1482,2004-01-22,0.014208,0.0076042499999999
1483,2004-01-23,,0.01193775
1484,2004-01-24,,0.0157522499999999
1485,2004-01-25,,0.01778125
1486,2004-01-26,,0.012104
1487,2004-01-27,,0.0070207499999999
1488,2004-01-28,0.00575,0.010073
1489,2004-01-29,,0.0133995
1490,2004-01-30,0.010167,0.0119792499999999
1491,2004-01-31,0.019375,0.0129374999999999
1492,2004-02-01,0.01825,0.0115417499999999
1493,2004-02-02,0.015875,0.0042947499999999
1494,2004-02-03,0.011667,0.0046874999999999
1495,2004-02-04,0.014667,0.0124897499999999
1496,2004-02-05,,0.0066284999999999
1497,2004-02-06,0.0098,0.00103125
1498,2004-02-07,0.013708,0.0108645
1499,2004-02-08,0.013375,0.02022925
1500,2004-02-09,0.00875,0.0043417499999999
1501,2004-02-10,0.010333,0.0091977499999999
1502,2004-02-11,,0.01685075
1503,2004-02-12,0.007292,0.0024439999999999
1504,2004-02-13,0.008042,0.0074469999999999
1505,2004-02-14,0.012083,0.0093019999999999
1506,2004-02-15,0.015,0.0238539999999999
1507,2004-02-16,0.009625,0.0153854999999999
1508,2004-02-17,,0.0144757499999999
1509,2004-02-18,0.003,0.01241675
1510,2004-02-19,0.006125,0.008771
1511,2004-02-20,0.012,0.0114782499999999
1512,2004-02-21,0.0167919999999999,0.0191267499999999
1513,2004-02-22,0.0247919999999999,0.02733325
1514,2004-02-23,0.014958,0.0120622499999999
1515,2004-02-24,0.010833,0.0066389999999999
1516,2004-02-25,0.011583,0.0158749999999999
1517,2004-02-26,0.021625,0.01928575
1518,2004-02-27,0.01975,0.0198855
1519,2004-02-28,0.0201,0.0207084999999999
1520,2004-02-29,0.020083,0.01323975
1521,2004-03-01,0.017083,0.0065102499999999
1522,2004-03-02,0.0132729999999999,0.01332275
1523,2004-03-03,0.015,0.0203855
1524,2004-03-04,0.01725,0.00357625
1525,2004-03-05,,0.0038415
1526,2004-03-06,,0.0140312499999999
1527,2004-03-07,,0.0276147499999999
1528,2004-03-08,,0.013927
1529,2004-03-09,,0.0103125
1530,2004-03-10,0.007667,0.0204479999999999
1531,2004-03-11,,0.0135135
1532,2004-03-12,0.0255,0.0130685
1533,2004-03-13,0.028292,0.0220899999999999
1534,2004-03-14,0.031083,0.0213957499999999
1535,2004-03-15,0.016625,0.02222925
1536,2004-03-16,0.01325,0.02249625
1537,2004-03-17,0.010875,0.014229
1538,2004-03-18,0.019542,0.0050312499999999
1539,2004-03-19,0.026542,0.0128019999999999
1540,2004-03-20,0.037083,0.018375
1541,2004-03-21,0.02625,0.024552
1542,2004-03-22,0.021208,0.027993
1543,2004-03-23,0.03,0.0113519999999999
1544,2004-03-24,0.023625,0.0129374999999999
1545,2004-03-25,0.023708,0.0085064999999999
1546,2004-03-26,0.014375,0.003347
1547,2004-03-27,0.01875,0.0166713333333333
1548,2004-03-28,0.026625,0.0310937499999998
1549,2004-03-29,0.017417,0.0260419999999999
1550,2004-03-30,0.015208,0.0275312499999999
1551,2004-03-31,,0.016225
1552,2004-04-01,,0.0150917999999999
1553,2004-04-02,,0.01725
1554,2004-04-03,,0.0111389999999999
1555,2004-04-04,,0.0234915999999999
1556,2004-04-05,,0.0308862
1557,2004-04-06,,0.0306333999999998
1558,2004-04-07,,0.0246167999999999
1559,2004-04-08,,0.0102001999999999
1560,2004-04-09,,0.0234081999999999
1561,2004-04-10,,0.0238044
1562,2004-04-11,,0.0184916
1563,2004-04-12,0.039,0.0231166000000001
1564,2004-04-13,0.018778,0.0183637999999999
1565,2004-04-14,0.0428,0.0099534
1566,2004-04-15,0.046222,0.0274999999999999
1567,2004-04-16,0.046143,0.022575
1568,2004-04-17,0.0375,0.0170501999999999
1569,2004-04-18,0.036571,0.0370333999999999
1570,2004-04-19,0.031304,0.0257498
1571,2004-04-20,0.028222,0.0293277999999999
1572,2004-04-21,0.0275239999999999,0.0257876000000001
1573,2004-04-22,0.03535,0.0179191999999999
1574,2004-04-23,,0.023775
1575,2004-04-24,,0.0340499999999998
1576,2004-04-25,,0.0340666
1577,2004-04-26,,0.0082999999999999
1578,2004-04-27,0.0361909999999999,0.0291360000000001
1579,2004-04-28,,0.0235832
1580,2004-04-29,,0.0281374
1581,2004-04-30,0.030479,0.0232299999999998
1582,2004-05-01,0.0335624999999999,0.0181134
1583,2004-05-02,0.040229,0.0160251999999999
1584,2004-05-03,0.0400204999999999,0.0160667999999999
1585,2004-05-04,0.0345205,0.0224398
1586,2004-05-05,0.031354,0.0174915999999999
1587,2004-05-06,0.0315835,0.0200916000000002
1588,2004-05-07,0.023208,0.0323981999999999
1589,2004-05-08,0.027042,0.03740625
1590,2004-05-09,0.0366454999999999,0.0223417999999999
1591,2004-05-10,0.0322919999999999,0.0221332
1592,2004-05-11,,0.0256666
1593,2004-05-12,0.031958,0.0186083999999999
1594,2004-05-13,0.0340835,0.0351027999999999
1595,2004-05-14,0.0352705,0.0166745999999999
1596,2004-05-15,0.0379375,0.0295469999999999
1597,2004-05-16,0.0402914999999999,0.0238331999999999
1598,2004-05-17,0.0328125,0.0197334
1599,2004-05-18,0.030167,0.0251913999999999
1600,2004-05-19,,0.0119657999999999
1601,2004-05-20,0.0332289999999999,0.0269165999999999
1602,2004-05-21,0.0336875,0.0153721999999999
1603,2004-05-22,0.034271,0.0279248
1604,2004-05-23,0.036979,0.0368498
1605,2004-05-24,0.0381664999999999,0.0204020000000002
1606,2004-05-25,,0.0320267999999999
1607,2004-05-26,,0.0178334
1608,2004-05-27,0.037792,0.0239147999999998
1609,2004-05-28,0.0316665,0.0234749999999999
1610,2004-05-29,0.0294585,0.0307831999999999
1611,2004-05-30,0.0319165,0.0348836
1612,2004-05-31,0.0364795,0.0358583999999999
1613,2004-06-01,,0.0242049999999999
1614,2004-06-02,0.0324555,0.0244138000000001
1615,2004-06-03,,0.0193222
1616,2004-06-04,,0.0180915999999999
1617,2004-06-05,0.0426665,0.0270501999999998
1618,2004-06-06,0.04325,0.0184749999999999
1619,2004-06-07,0.0424374999999999,0.0275416
1620,2004-06-08,0.0380625,0.0441249999999999
1621,2004-06-09,0.029229,0.046017
1622,2004-06-10,0.0325769999999999,0.01805
1623,2004-06-11,0.036479,0.0213584
1624,2004-06-12,0.0431455,0.0352331999999999
1625,2004-06-13,0.043125,0.0325334
1626,2004-06-14,0.0375415,0.017904
1627,2004-06-15,,0.0350027999999999
1628,2004-06-16,,0.0351251999999999
1629,2004-06-17,,0.0188667999999999
1630,2004-06-18,0.0403749999999999,0.0360034
1631,2004-06-19,0.0456249999999999,0.0332918
1632,2004-06-20,0.0496875,0.0218668000000001
1633,2004-06-21,0.046125,0.0310668
1634,2004-06-22,0.051229,0.0138443999999999
1635,2004-06-23,0.053125,0.0290415999999996
1636,2004-06-24,0.0476875,0.0345418
1637,2004-06-25,0.047458,0.0286165999999999
1638,2004-06-26,0.0475835,0.0266329999999999
1639,2004-06-27,0.0504375,0.0293915999999999
1640,2004-06-28,0.038271,0.0333915999999999
1641,2004-06-29,0.0372915,0.0286747999999999
1642,2004-06-30,0.0325415,0.0318916
1643,2004-07-01,0.0325625,0.0274501999999999
1644,2004-07-02,0.0395415,0.0310500000000001
1645,2004-07-03,0.045146,0.031475
1646,2004-07-04,0.0467705,0.0312445999999999
1647,2004-07-05,0.043625,0.0318581999999999
1648,2004-07-06,0.0349789999999999,0.018032
1649,2004-07-07,0.029875,0.0353166
1650,2004-07-08,0.0277499999999999,0.0382666
1651,2004-07-09,0.0319165,0.0257916
1652,2004-07-10,0.0312499999999999,0.0259415999999999
1653,2004-07-11,0.0375835,0.032675
1654,2004-07-12,0.0344375,0.0264913999999999
1655,2004-07-13,0.036458,0.021237
1656,2004-07-14,0.032042,0.0205085999999998
1657,2004-07-15,0.0299585,0.0251831999999999
1658,2004-07-16,0.0323954999999999,0.0173083999999999
1659,2004-07-17,0.034021,0.0377666000000002
1660,2004-07-18,0.0340625,0.0327082
1661,2004-07-19,,0.0221621999999999
1662,2004-07-20,0.027042,0.0300681999999999
1663,2004-07-21,0.0289579999999999,0.0398749999999999
1664,2004-07-22,,0.0526918
1665,2004-07-23,0.034604,0.0296779999999998
1666,2004-07-24,0.0370414999999999,0.0130418
1667,2004-07-25,0.0385835,0.0215001999999999
1668,2004-07-26,0.036479,0.0248831999999998
1669,2004-07-27,0.044125,0.0097112
1670,2004-07-28,0.0428125,0.0059666
1671,2004-07-29,0.0387705,0.0308464000000001
1672,2004-07-30,,0.0149165999999999
1673,2004-07-31,0.0406875,0.0129497999999999
1674,2004-08-01,0.0440835,0.0111831999999999
1675,2004-08-02,0.0357085,0.0278101999999999
1676,2004-08-03,0.036479,0.0114376
1677,2004-08-04,0.0365,0.0485583999999996
1678,2004-08-05,0.0498959999999999,0.0195833999999999
1679,2004-08-06,0.0343455,0.0167336
1680,2004-08-07,0.0368335,0.0138666
1681,2004-08-08,0.035104,0.0195917999999999
1682,2004-08-09,0.0308125,0.0193501999999999
1683,2004-08-10,0.0365835,0.0347333999999998
1684,2004-08-11,0.038928,0.0281999999999999
1685,2004-08-12,,0.018389
1686,2004-08-13,0.0369165,0.0134529999999999
1687,2004-08-14,0.0351454999999999,0.0181248
1688,2004-08-15,0.0393125,0.0281331999999999
1689,2004-08-16,0.039729,0.0149418
1690,2004-08-17,,0.0236722
1691,2004-08-18,0.036042,0.0261249999999999
1692,2004-08-19,0.0288124999999999,0.0248831999999998
1693,2004-08-20,0.0285625,0.0373081999999999
1694,2004-08-21,0.0311874999999999,0.0220165999999999
1695,2004-08-22,0.030854,0.0253749999999999
1696,2004-08-23,0.0240415,0.0325665999999999
1697,2004-08-24,0.026042,0.0224722
1698,2004-08-25,0.0344585,0.0220474000000002
1699,2004-08-26,,0.0194669999999999
1700,2004-08-27,0.0325835,0.0168416
1701,2004-08-28,0.046854,0.0256665999999997
1702,2004-08-29,0.05575,0.0183082
1703,2004-08-30,0.047,0.0095652
1704,2004-08-31,0.0379165,0.0169266
1705,2004-09-01,0.0338125,0.0209687499999999
1706,2004-09-02,0.036354,0.0171047999999999
1707,2004-09-03,0.0354579999999999,0.0196416000000001
1708,2004-09-04,0.036896,0.0358463999999999
1709,2004-09-05,0.0474165,0.0208751999999999
1710,2004-09-06,0.052958,0.01965
1711,2004-09-07,0.0378124999999999,0.0117166
1712,2004-09-08,0.0315,0.0155528
1713,2004-09-09,0.0351454999999999,0.0128002
1714,2004-09-10,,0.0179415999999999
1715,2004-09-11,0.0376665,0.0178915999999999
1716,2004-09-12,0.032229,0.0288832
1717,2004-09-13,0.031042,0.0318597999999999
1718,2004-09-14,0.03575,0.0193658
1719,2004-09-15,0.041125,0.0112333999999999
1720,2004-09-16,0.0546664999999999,0.0097918
1721,2004-09-17,0.047792,0.014078
1722,2004-09-18,0.0445415,0.01795
1723,2004-09-19,0.0314375,0.0157248
1724,2004-09-20,0.0290829999999999,0.0069748
1725,2004-09-21,0.0244375,0.0102999999999999
1726,2004-09-22,0.0251459999999999,0.030089
1727,2004-09-23,,0.0277249999999999
1728,2004-09-24,0.0295,0.0142666
1729,2004-09-25,0.0389164999999999,0.0193083999999999
1730,2004-09-26,0.0509585,0.0207916
1731,2004-09-27,0.045625,0.0251528
1732,2004-09-28,0.0347704999999999,0.0164998
1733,2004-09-29,0.0305415,0.0127832
1734,2004-09-30,0.0327914999999999,0.0040497999999999
1735,2004-10-01,0.032021,0.0118471999999999
1736,2004-10-02,0.0339789999999999,0.0196083999999999
1737,2004-10-03,0.0348124999999999,0.017775
1738,2004-10-04,0.0249165,0.0154542
1739,2004-10-05,0.0275624999999999,0.0102055999999999
1740,2004-10-06,0.0295835,0.0060749999999999
1741,2004-10-07,,0.0047916
1742,2004-10-08,0.035729,0.0194749999999999
1743,2004-10-09,0.032729,0.0207497999999999
1744,2004-10-10,0.0288959999999999,0.0153084
1745,2004-10-11,0.024125,0.0127249999999999
1746,2004-10-12,0.025396,0.0105193999999999
1747,2004-10-13,0.0293544999999999,0.0040166
1748,2004-10-14,0.028521,0.0014278
1749,2004-10-15,0.0367085,0.0103443999999999
1750,2004-10-16,0.03175,0.0120166
1751,2004-10-17,0.0308539999999999,0.0109
1752,2004-10-18,0.01825,0.0066611999999999
1753,2004-10-19,0.0237295,0.0048971999999999
1754,2004-10-20,0.0255625,0.005283
1755,2004-10-21,0.021854,0.0074436
1756,2004-10-22,0.0231665,0.0127083999999999
1757,2004-10-23,0.0276039999999999,0.0188081999999999
1758,2004-10-24,0.0294164999999999,0.0121914
1759,2004-10-25,0.0240835,0.00445
1760,2004-10-26,0.028,0.0066528
1761,2004-10-27,0.0207499999999999,0.0066166
1762,2004-10-28,0.0238125,0.0078083999999999
1763,2004-10-29,0.0203334999999999,0.0040417999999999
1764,2004-10-30,0.0201665,0.0042171999999999
1765,2004-10-31,0.025542,0.0193567999999999
1766,2004-11-01,0.017875,0.01294125
1767,2004-11-02,0.0161665,0.008309
1768,2004-11-03,0.02475,0.0149999999999999
1769,2004-11-04,0.0226875,0.003698
1770,2004-11-05,0.017417,0.0130777499999999
1771,2004-11-06,0.0186875,0.0070415
1772,2004-11-07,0.017896,0.01277075
1773,2004-11-08,0.0267709999999999,0.0157707499999998
1774,2004-11-09,0.0181875,0.01169775
1775,2004-11-10,0.0213749999999999,0.0033854999999999
1776,2004-11-11,0.018292,0.0047085
1777,2004-11-12,0.0159999999999999,0.00553125
1778,2004-11-13,0.0189585,0.0144269999999999
1779,2004-11-14,0.018604,0.0125664999999999
1780,2004-11-15,0.0171455,0.0067709999999999
1781,2004-11-16,0.0130209999999999,0.0022865
1782,2004-11-17,0.0149585,0.00183325
1783,2004-11-18,0.0127915,0.00028125
1784,2004-11-19,0.0168544999999999,0.00175
1785,2004-11-20,0.0321875,0.00508325
1786,2004-11-21,,0.00456225
1787,2004-11-22,,0.0013855
1788,2004-11-23,0.0140624999999999,0.0008229999999999
1789,2004-11-24,,0.0089619999999999
1790,2004-11-25,,0.01795825
1791,2004-11-26,0.020854,0.00936475
1792,2004-11-27,0.021021,0.0155105
1793,2004-11-28,0.038125,0.0190937499999999
1794,2004-11-29,0.017271,0.0078227499999999
1795,2004-11-30,0.0124165,0.001882
